link,title,date,director,starring,margaret,david,imdb,imdb_rating
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=201,Gattaca,,Andrew Niccol,,3.5,3.5,tt0119177,7.8
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=202,Genghis Blues,,Roko Delic,Documentary,3.5,3.5,tt0187859,7.9
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=205,GI Jane,,Ridley Scott,,3.5,4.0,tt0119173,5.9
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=206,Girlfight,,Karyn Kusama,Michelle Rodriguez; Jaime Tirelli,4.0,3.5,tt0210075,6.7
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=207,Girl`s Night,,,,3.0,1.0,,
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=208,Gladiator,,Ridley Scott,,4.0,4.5,tt0172495,8.5
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=209,Go,,Doug Liman,,4.0,4.0,tt0139239,7.2
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=21,Alien Resurrection,,Jean-Pierre Jeunet,,3.5,4.5,tt0118583,6.2
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=210,Gods and Monsters,,Bill Condon,,4.5,4.0,tt0120684,7.3
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=211,Godzilla,,Roland Emmerich,,1.5,1.0,tt0120685,5.4
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=214,Gone in 60 Seconds,,Dominic Sena,,2.0,3.0,tt0187078,6.5
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=215,Good Will Hunting,,Gus Van Sant,,4.0,3.5,tt0119217,8.3
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=216,Grass,,Ron Mann,,3.5,3.5,tt0214730,7.2
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=217,Great Expectations,,Alfonso Cuaron,,3.5,2.5,tt0119223,6.9
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=218,Grosse Pointe Blank,,George Armitage,,4.0,4.0,tt0119229,7.3
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=219,Gummo,,Harmony Korine,,3.0,4.0,tt0119237,6.8
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=22,All About My Mother,,Pedro Almodovar,,5.0,5.0,tt0185125,7.8
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=220,"Game, The",,David Fincher,,3.5,4.0,tt0119174,7.8
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=221,"General, The",,John Boorman,,3.5,4.5,tt0120706,7.3
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=222,"General`s Daughter, The",,Simon West,,1.5,2.0,tt0144214,6.4
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=223,"Gingerbread Man, The",,Robert Altman,,3.5,3.5,tt0119196,5.7
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=225,Halloween H20,,Steve Miner,,3.0,3.0,,
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=226,Hanging Up,,Diane Keaton,,1.0,2.0,tt0162983,4.9
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=227,Happiness,,Todd Solondz,,4.5,4.5,tt0147612,7.7
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=228,Happy Texas,,Mark Illsley,,3.5,3.5,tt0162360,6.3
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=229,Happy Together,,Wong Kar-Wai,,3.5,4.0,tt0118845,7.8
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=230,Hana-Bi,,Takeshi Kitano,,5.0,5.0,,
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=231,Head On,,Ana Kokkinos,,4.5,4.5,tt0138487,6.5
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=232,Heaven`s Burning,,Craig Lahiff,,4.0,3.0,tt0119272,5.7
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=233,Henry Fool,,Hal Hartley,,4.0,3.5,tt0122529,7.2
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=234,Hard Rain,,Mikael Salomon,Morgan Freeman; Christian Slater,3.0,1.5,tt0120696,5.9
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=236,Hideous Kinky,,Gillies MacKinnon,,3.5,2.5,tt0136244,6.0
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=237,High Art,,Lisa Cholodenko,,3.5,3.5,tt0139362,6.6
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=238,High Fidelity,,Stephen Frears,,5.0,4.5,tt0146882,7.5
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=239,Hilary and Jackie,,,,4.0,4.0,,
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=24,American Beauty,,Sam Mendes,,4.5,4.5,tt0169547,8.3
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=241,Hollow Man,,Paul Verhoeven,,3.5,4.0,tt0164052,5.8
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=242,Holy Man,,Stephen Herek,,no score,2.5,tt0120701,4.9
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=243,Holy Smoke,,Jane Campion,,4.0,5.0,tt0144715,5.9
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=244,Home Alone 3,,Raja Gosnell,,2.5,no score,tt0119303,4.5
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=245,Homegrown,,Stepehn Gyllenhaal,,3.0,2.0,tt0119305,5.8
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=246,Hoodlum,,Bill Duke,Laurence Fishburne; Tim Roth,1.0,2.0,tt0119311,6.3
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=247,Hope Floats,,Forest Whitaker,,2.0,1.0,tt0119313,6.1
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=248,How Stella Got Her Groove Back,,Ron Bass,,1.0,no score,,
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=249,Hurricane Streets,,Morgan J. Freeman,Brendan Sexton III; Antoine McLean,3.0,3.5,tt0119338,6.3
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=25,American Buffalo,,Michael Corrente,,no score,2.5,tt0115530,5.8
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=250,Hurly Burly,,Anthony Drazon,,3.0,2.5,,
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=251,Hush,,Jonathan Darby,,3.0,no score,tt0118744,5.5
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=252,"Hairy Bird, The",,Sarah Kernochan,,2.0,3.0,,
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=256,I Know What You Did Last Summer,,Jim Gillespie,,1.5,2.0,tt0119345,5.7
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=257,If Only,,Maria Ripoll,,2.5,1.0,,
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=258,In and Out,,Frank Oz,,4.0,4.0,,
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=259,In a Savage Land,,Bill Bennett,,4.5,3.5,tt0151047,6.3
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=26,American History X,,Tony Kaye,,4.0,4.0,tt0120586,8.5
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=260,In Dreams,,Neil Jordan,,2.5,3.5,tt0120710,5.5
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=261,Innocence,,Paul Cox,Julia Blake; Charles `Bud` Tingwell; Terry Norris,4.0,4.0,tt0251141,7.3
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=262,In the Company of Men,,Neil LaBute,,4.5,4.5,tt0119361,7.2
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=264,In the Winter Dark,,James Bogle,,3.0,4.0,tt0123114,6.1
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=265,Into the Arms of Strangers,,,,5.0,4.0,,
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=266,Instinct,,John Turtletaub,,1.5,1.0,tt0128278,6.6
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=268,Isn`t She Great?,,Andrew Bergman,,2.0,2.5,tt0141399,5.4
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=269,I Still Know What You Did Last Summer,,Danny Cannon,,1.0,1.0,tt0130018,4.7
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=27,American Movie,,"Chris Smith, Sarah Price",,4.0,3.5,,
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=271,I Went Down,,Paddy Breathnach,,3.0,no score,tt0126344,6.9
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=272,"Ice Storm, The",,Ang Lee,,4.5,4.5,tt0119349,7.4
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=273,"Idiots, The",,Lars Von Trier,,3.0,no score,,
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=274,"Impostors, The",,Stanley Tucci,,3.0,3.5,tt0120823,6.5
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=275,"Insider, The",,Michael Mann,,4.5,4.0,tt0140352,7.8
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=276,"Interview, The",,Craig Monahan,,4.5,4.5,tt0120714,7.1
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=277,Jackie Brown,,Quentin Tarantino,Pam Grier; Samuel L. Jackson,4.0,4.5,tt0119396,7.5
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=28,American Pie,,Paul Weitz,,3.5,3.0,tt0163651,7.0
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=284,Keeping the Faith,,Edward Norton,,3.5,3.0,tt0171433,6.3
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=285,Kevin and Perry Go Large,,Ed Bye,,0.5,no score,tt0205177,5.6
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=287,Kissing A Fool,,Doug Ellin,,0.5,no score,tt0120723,5.6
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=288,Kiss or Kill,,Bill Bennett,,4.0,4.5,tt0119467,6.2
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=289,Kiss the Girls,,Glen Fleder,,2.0,3.0,,
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=29,American Psycho,,Mary Harron,,4.0,3.5,tt0144084,7.6
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=290,Kull the Conqueror,,John Nicolella,,2.0,no score,tt0119484,4.9
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=291,Kundun,,Martin Scorcese,,5.0,5.0,tt0119485,7.0
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=292,Kurt and Courtney,,Nick Broomfield,,2.0,no score,tt0138563,6.1
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=293,LA Confidential,,Curtis Hanson,,4.5,4.5,tt0119488,8.2
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=294,Lake Placid,,Steve Miner,,3.5,3.5,tt0139414,5.7
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=296,Lawn Dogs,,John Duigan,,4.0,3.0,tt0119506,7.5
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=297,Leave it to Beaver,,Andy Cadiff,,no score,1.5,tt0119509,5.2
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=299,Lethal Weapon 4,,Richard Donner,,2.0,2.5,tt0122151,6.7
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=3,Proof Of Life,,Taylor Hackford,Meg Ryan; Russell Crowe,3.5,1.5,tt0228750,6.2
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=30,Amistad,,Stephen Spielberg,Morgan Freeman; Anthony Hopkins,2.5,3.5,tt0118607,7.3
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=300,Libertarias,,Vincente Aranda,,3.0,4.0,tt0113649,7.1
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=301,Life,,Ted Demme,,2.5,3.0,tt0123964,6.8
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=302,Life is Beautiful,,Roberto Benigni,,3.5,3.5,tt0118799,8.6
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=305,Limbo,,John Sayles,,3.5,3.0,tt0164085,6.9
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=306,"Lock, Stock and Two Smoking Barrels",,Guy Ritchie,,4.0,4.5,tt0120735,8.2
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=307,Lolita,,Adrian Lyne,,4.0,4.0,tt0119558,6.9
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=308,Looking for Alibrandi,,Kate Woods,,4.5,4.0,tt0217629,7.0
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=309,Loser,,Amy Heckerling,,3.0,1.0,tt0217630,5.3
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=31,Among Giants,,Sam Miller,,3.0,1.5,tt0122906,6.0
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=310,Lost In Space,,Stephen Hopkins,,2.0,2.0,tt0120738,5.2
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=311,Love and Basketball,,Gina Prince,,3.5,3.0,,
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=313,Love and Death on Long Island,,Richard Kwietniowski,,4.0,4.5,tt0119574,6.9
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=314,Love Etc,,Marion Vernoux,,4.0,3.5,tt0116932,6.2
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=317,Lucie Aubrac,,Claude Berri,,no score,2.5,tt0119586,6.6
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=318,"Life Less Ordinary, A",,Danny Boyle,,2.0,1.0,tt0119535,6.4
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=319,"Little Bit of Soul, A",,Peter Duncan,,4.0,4.0,tt0119546,5.4
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=32,Amy,,Nadia Tass,,3.0,3.5,tt0118614,6.7
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=320,"Life of Harry Dare, The",,Aleksi Vellis,,no score,3.0,tt0138574,7.1
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=321,"Loss of Sexual Innocence, The",,Mike Figgis,,4.0,2.5,tt0126859,5.4
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=322,"Lost Son, The",,Chris Menges,,2.5,2.5,tt0144286,6.4
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=323,"Lovers of the Arctic Circle, The",,Julio Medem,,2.0,3.5,tt0133363,7.7
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=324,Mad Cows,,Sara Sugarman,,1.0,no score,tt0175876,4.2
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=325,Madeline,,Daisy Von Sherler Meyer,,no score,3.5,tt0123987,6.0
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=326,"Magic Pudding, The",,Karl Zwicky,John Cleese; Geoffrey Rush; Sam Neill; Hugo Weaving; Toni Collette; Jack Thompson,no score,2.0,tt0163080,5.8
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=327,Magnolia,,Paul Thomas Anderson,,4.5,3.0,tt0175880,8.0
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=328,Mallboy,,Vicent Ciarusso,Marcia Ferguson; Lauren Hawker,4.0,4.0,tt0217643,6.1
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=329,Man on the Moon,,Milos Forman,,4.5,3.5,tt0125664,7.4
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=33,Analyze This,,Harold Ramis,,4.0,3.5,tt0122933,6.7
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=330,Mansfield Park,,Patricia Rozema,,3.5,4.0,tt0178737,7.1
